timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-23T18:28:49,codecarbon,5b9a0359-0d40-4859-bf42-1f93773e0655,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.02148633300385,6.925057813066596e-07,1.3790852655620058e-07,1.0199,0.1560999999999999,3.0,2.4128808837072586e-06,4.129932939875222e-07,4.2155072566674795e-06,7.04138143436226e-06,Brazil,BRA,rio de janeiro,,,macOS-15.1.1-arm64-arm-64bit,3.12.8,3.0.2,8,Apple M1,1,Apple M1,-43.1054,-22.8896,8.0,machine,N,1.0
2025-06-23T18:29:09,codecarbon,171b4180-e824-449d-bdc7-b52b6435b494,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.527192749999813,8.699587257240506e-07,1.5739612585866125e-07,2.3695714285714287,0.1598,3.0,3.792692160697577e-06,4.540142132987999e-07,4.599012153315319e-06,8.845718527311694e-06,Brazil,BRA,rio de janeiro,,,macOS-15.1.1-arm64-arm-64bit,3.12.8,3.0.2,8,Apple M1,1,Apple M1,-43.1054,-22.8896,8.0,machine,N,1.0
