timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-29T15:52:39,codecarbon,404c1267-41c0-49b8-ac83-6531699a6d37,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,206.61314841700369,,,1.5500000000000003,0.06820000000000001,3.0,0.00029004494870368895,,7.26704590309722e-05,,Brazil,BRA,rio de janeiro,,,macOS-15.1.1-arm64-arm-64bit,3.12.8,3.0.2,8,Apple M1,1,Apple M1,-43.1054,-22.8896,8.0,machine,N,1.0
