timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-24T21:00:17,codecarbon,b79648b0-de44-4644-88d1-18163cb6e2cd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.188267042001826,5.234135710972907e-06,5.696542870430721e-07,1.9509999999999998,0.0679,3.0,4.3423495283297035e-05,1.0926930959571204e-07,9.687796180818019e-06,5.322056077371077e-05,Brazil,BRA,rio de janeiro,,,macOS-15.1.1-arm64-arm-64bit,3.12.8,3.0.2,8,Apple M1,1,Apple M1,-43.1054,-22.8896,8.0,machine,N,1.0
