timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-23T19:30:50,codecarbon,28bd1786-89fd-46dd-8835-98882920a08f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,53.40740462500253,,,4.78625,0.024,3.0,0.0002049727111288,,3.465563090421106e-05,,Brazil,BRA,rio de janeiro,,,macOS-15.1.1-arm64-arm-64bit,3.12.8,3.0.2,8,Apple M1,1,Apple M1,-43.1054,-22.8896,8.0,machine,N,1.0
2025-06-23T19:33:26,codecarbon,77d96ecc-b537-4ba3-a685-6b786c6bd728,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,49.15772691699385,,,3.741200000000001,0.0212727272727272,3.0,0.000158153651755,,2.8626221008259267e-05,,Brazil,BRA,rio de janeiro,,,macOS-15.1.1-arm64-arm-64bit,3.12.8,3.0.2,8,Apple M1,1,Apple M1,-43.1054,-22.8896,8.0,machine,N,1.0
2025-06-23T19:47:26,codecarbon,2f5adc92-d1eb-4240-a63c-ef2f02ba000c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,807.9866653749923,,,2.3751428571428574,0.0245,3.0,0.003121061590567556,,0.0005291708731940528,,Brazil,BRA,rio de janeiro,,,macOS-15.1.1-arm64-arm-64bit,3.12.8,3.0.2,8,Apple M1,1,Apple M1,-43.1054,-22.8896,8.0,machine,N,1.0
