timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-29T20:19:36,codecarbon,14fd9d9a-475a-4e19-91a2-9c9ef23cf709,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.107558249990689,1.5909454695168485e-06,2.6048797316329713e-07,1.1305,0.015000000000000003,3.0,8.52605404234149e-06,4.3190432376776035e-08,7.607449199955834e-06,1.61766936746741e-05,Brazil,BRA,rio de janeiro,,,macOS-15.1.1-arm64-arm-64bit,3.12.8,3.0.2,8,Apple M1,1,Apple M1,-43.1054,-22.8896,8.0,machine,N,1.0
