timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-23T18:30:11,codecarbon,b1e9caef-c91c-49d9-b321-7896dc86c7da,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.593711082998198,5.582794211956952e-06,4.433001658656322e-07,2.4359999999999995,0.1614,3.0,4.515826807772411e-05,4.327905079323694e-07,1.1174653090808228e-05,5.676571167646472e-05,Brazil,BRA,rio de janeiro,,,macOS-15.1.1-arm64-arm-64bit,3.12.8,3.0.2,8,Apple M1,1,Apple M1,-43.1054,-22.8896,8.0,machine,N,1.0
